Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-01 00:00:00,USA,New York ISO,US-NY-NYIS,207.18,270.38,54.7,30.07,nyiso.com,false,
2022-01-01 01:00:00,USA,New York ISO,US-NY-NYIS,205.53,268.21,55.13,29.68,nyiso.com,false,
2022-01-01 02:00:00,USA,New York ISO,US-NY-NYIS,201.0,262.55,56.19,29.86,nyiso.com,false,
2022-01-01 03:00:00,USA,New York ISO,US-NY-NYIS,192.17,251.15,58.51,30.65,nyiso.com,false,
2022-01-01 04:00:00,USA,New York ISO,US-NY-NYIS,189.23,247.04,59.33,29.54,nyiso.com,false,
2022-01-01 05:00:00,USA,New York ISO,US-NY-NYIS,186.85,243.95,59.71,28.6,nyiso.com,false,
2022-01-01 06:00:00,USA,New York ISO,US-NY-NYIS,176.57,230.81,62.26,29.29,nyiso.com,false,
2022-01-01 07:00:00,USA,New York ISO,US-NY-NYIS,175.54,229.99,62.25,29.11,nyiso.com,false,
2022-01-01 08:00:00,USA,New York ISO,US-NY-NYIS,170.55,223.75,63.48,30.06,nyiso.com,false,
2022-01-01 09:00:00,USA,New York ISO,US-NY-NYIS,175.93,230.8,62.03,29.72,nyiso.com,false,
2022-01-01 10:00:00,USA,New York ISO,US-NY-NYIS,173.71,228.45,62.22,29.94,nyiso.com,false,
2022-01-01 11:00:00,USA,New York ISO,US-NY-NYIS,172.71,227.53,62.45,31.95,nyiso.com,false,
2022-01-01 12:00:00,USA,New York ISO,US-NY-NYIS,173.62,228.65,62.31,32.38,nyiso.com,false,
2022-01-01 13:00:00,USA,New York ISO,US-NY-NYIS,177.33,232.8,61.91,33.39,nyiso.com,false,
2022-01-01 14:00:00,USA,New York ISO,US-NY-NYIS,182.18,238.69,60.84,32.49,nyiso.com,false,
2022-01-01 15:00:00,USA,New York ISO,US-NY-NYIS,190.95,250.54,58.08,30.93,nyiso.com,false,
2022-01-01 16:00:00,USA,New York ISO,US-NY-NYIS,194.39,254.75,57.31,30.06,nyiso.com,false,
2022-01-01 17:00:00,USA,New York ISO,US-NY-NYIS,198.11,258.99,56.68,29.43,nyiso.com,false,
2022-01-01 18:00:00,USA,New York ISO,US-NY-NYIS,198.66,259.59,56.65,29.52,nyiso.com,false,
2022-01-01 19:00:00,USA,New York ISO,US-NY-NYIS,197.52,257.8,57.16,29.49,nyiso.com,false,
2022-01-01 20:00:00,USA,New York ISO,US-NY-NYIS,198.48,258.6,57.22,29.32,nyiso.com,false,
