Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,USA,New York ISO,US-NY-NYIS,189.97,252.81,56.09,30.66,nyiso.com,false,
2021-01-01 01:00:00,USA,New York ISO,US-NY-NYIS,184.54,246.38,57.14,30.99,nyiso.com,false,
2021-01-01 02:00:00,USA,New York ISO,US-NY-NYIS,177.86,237.35,59.24,31.5,nyiso.com,false,
2021-01-01 03:00:00,USA,New York ISO,US-NY-NYIS,163.35,219.24,62.75,33.19,nyiso.com,false,
2021-01-01 04:00:00,USA,New York ISO,US-NY-NYIS,158.57,212.7,64.29,33.14,nyiso.com,false,
2021-01-01 05:00:00,USA,New York ISO,US-NY-NYIS,157.52,211.2,64.67,32.59,nyiso.com,false,
2021-01-01 06:00:00,USA,New York ISO,US-NY-NYIS,155.19,208.4,64.95,30.97,nyiso.com,false,
2021-01-01 07:00:00,USA,New York ISO,US-NY-NYIS,147.64,198.66,67.01,31.71,nyiso.com,false,
2021-01-01 08:00:00,USA,New York ISO,US-NY-NYIS,148.15,199.67,66.59,31.43,nyiso.com,false,
2021-01-01 09:00:00,USA,New York ISO,US-NY-NYIS,148.92,200.95,66.25,31.88,nyiso.com,false,
2021-01-01 10:00:00,USA,New York ISO,US-NY-NYIS,150.22,202.89,65.6,31.67,nyiso.com,false,
2021-01-01 11:00:00,USA,New York ISO,US-NY-NYIS,149.38,201.99,65.7,32.89,nyiso.com,false,
2021-01-01 12:00:00,USA,New York ISO,US-NY-NYIS,149.83,202.67,65.48,33.65,nyiso.com,false,
2021-01-01 13:00:00,USA,New York ISO,US-NY-NYIS,154.88,209.29,64.2,34.21,nyiso.com,false,
2021-01-01 14:00:00,USA,New York ISO,US-NY-NYIS,158.29,213.33,63.54,33.79,nyiso.com,false,
2021-01-01 15:00:00,USA,New York ISO,US-NY-NYIS,155.86,210.62,63.91,34.43,nyiso.com,false,
2021-01-01 16:00:00,USA,New York ISO,US-NY-NYIS,160.92,217.47,62.33,34.0,nyiso.com,false,
