Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-01 00:00:00,USA,New York ISO,US-NY-NYIS,189.97,248.58,58.76,30.21,nyiso.com,false,
2022-01-02 00:00:00,USA,New York ISO,US-NY-NYIS,191.78,249.99,58.99,29.53,nyiso.com,false,
2022-01-03 00:00:00,USA,New York ISO,US-NY-NYIS,210.94,275.28,53.64,28.40,nyiso.com,false,
2022-01-04 00:00:00,USA,New York ISO,US-NY-NYIS,213.28,277.48,53.36,29.18,nyiso.com,false,
2022-01-05 00:00:00,USA,New York ISO,US-NY-NYIS,199.72,259.97,56.82,32.27,nyiso.com,false,
2022-01-06 00:00:00,USA,New York ISO,US-NY-NYIS,193.35,254.01,57.00,33.80,nyiso.com,false,
2022-01-07 00:00:00,USA,New York ISO,US-NY-NYIS,210.68,276.40,52.62,30.95,nyiso.com,false,
2022-01-08 00:00:00,USA,New York ISO,US-NY-NYIS,208.83,273.07,53.64,30.96,nyiso.com,false,
2022-01-09 00:00:00,USA,New York ISO,US-NY-NYIS,201.47,261.94,56.43,32.04,nyiso.com,false,
2022-01-10 00:00:00,USA,New York ISO,US-NY-NYIS,211.54,273.71,54.76,31.66,nyiso.com,false,
2022-01-11 00:00:00,USA,New York ISO,US-NY-NYIS,244.61,314.55,47.31,25.49,nyiso.com,false,
2022-01-12 00:00:00,USA,New York ISO,US-NY-NYIS,235.81,303.10,49.41,27.22,nyiso.com,false,
2022-01-13 00:00:00,USA,New York ISO,US-NY-NYIS,238.99,307.60,48.64,24.51,nyiso.com,false,
2022-01-14 00:00:00,USA,New York ISO,US-NY-NYIS,237.18,305.46,48.81,23.81,nyiso.com,false,
2022-01-15 00:00:00,USA,New York ISO,US-NY-NYIS,242.69,312.11,47.56,23.59,nyiso.com,false,
2022-01-16 00:00:00,USA,New York ISO,US-NY-NYIS,252.46,324.82,44.82,21.53,nyiso.com,false,
2022-01-17 00:00:00,USA,New York ISO,US-NY-NYIS,233.95,301.19,49.49,25.58,nyiso.com,false,
2022-01-18 00:00:00,USA,New York ISO,US-NY-NYIS,225.70,291.70,51.03,27.70,nyiso.com,false,
2022-01-19 00:00:00,USA,New York ISO,US-NY-NYIS,238.04,305.85,48.60,25.37,nyiso.com,false,
2022-01-20 00:00:00,USA,New York ISO,US-NY-NYIS,235.46,303.81,48.80,25.71,nyiso.com,false,
2022-01-21 00:00:00,USA,New York ISO,US-NY-NYIS,270.50,346.03,41.69,19.15,nyiso.com,false,
2022-01-22 00:00:00,USA,New York ISO,US-NY-NYIS,254.09,329.54,42.53,21.45,nyiso.com,false,
2022-01-23 00:00:00,USA,New York ISO,US-NY-NYIS,232.64,299.82,49.86,26.51,nyiso.com,false,
2022-01-24 00:00:00,USA,New York ISO,US-NY-NYIS,257.28,330.61,43.87,20.97,nyiso.com,false,
2022-01-25 00:00:00,USA,New York ISO,US-NY-NYIS,254.91,326.69,45.09,22.25,nyiso.com,false,
2022-01-26 00:00:00,USA,New York ISO,US-NY-NYIS,262.70,335.88,43.97,21.37,nyiso.com,false,
2022-01-27 00:00:00,USA,New York ISO,US-NY-NYIS,249.31,320.53,45.84,24.45,nyiso.com,false,
2022-01-28 00:00:00,USA,New York ISO,US-NY-NYIS,242.85,311.41,48.48,25.79,nyiso.com,false,
2022-01-29 00:00:00,USA,New York ISO,US-NY-NYIS,257.48,328.77,45.44,22.43,nyiso.com,false,
2022-01-30 00:00:00,USA,New York ISO,US-NY-NYIS,244.11,314.14,47.31,24.62,nyiso.com,false,
2022-01-31 00:00:00,USA,New York ISO,US-NY-NYIS,257.97,330.68,44.58,21.82,nyiso.com,false,
2022-02-01 00:00:00,USA,New York ISO,US-NY-NYIS,240.02,309.13,47.98,25.62,nyiso.com,false,
2022-02-02 00:00:00,USA,New York ISO,US-NY-NYIS,227.73,294.30,50.48,28.03,nyiso.com,false,
2022-02-03 00:00:00,USA,New York ISO,US-NY-NYIS,227.15,294.53,50.23,27.77,nyiso.com,false,
2022-02-04 00:00:00,USA,New York ISO,US-NY-NYIS,240.26,309.88,47.71,25.02,nyiso.com,false,
2022-02-05 00:00:00,USA,New York ISO,US-NY-NYIS,241.08,309.98,48.26,24.81,nyiso.com,false,
2022-02-06 00:00:00,USA,New York ISO,US-NY-NYIS,233.17,299.60,50.37,26.53,nyiso.com,false,
2022-02-07 00:00:00,USA,New York ISO,US-NY-NYIS,231.40,298.48,50.13,27.83,nyiso.com,false,
2022-02-08 00:00:00,USA,New York ISO,US-NY-NYIS,240.11,308.67,48.56,25.67,nyiso.com,false,
2022-02-09 00:00:00,USA,New York ISO,US-NY-NYIS,238.04,306.62,48.44,26.61,nyiso.com,false,
2022-02-10 00:00:00,USA,New York ISO,US-NY-NYIS,240.65,309.59,47.74,24.81,nyiso.com,false,
2022-02-11 00:00:00,USA,New York ISO,US-NY-NYIS,222.75,287.25,52.03,27.22,nyiso.com,false,
2022-02-12 00:00:00,USA,New York ISO,US-NY-NYIS,198.34,257.36,57.63,31.88,nyiso.com,false,
2022-02-13 00:00:00,USA,New York ISO,US-NY-NYIS,232.60,299.45,50.45,25.88,nyiso.com,false,
2022-02-14 00:00:00,USA,New York ISO,US-NY-NYIS,254.78,326.62,45.25,22.83,nyiso.com,false,
2022-02-15 00:00:00,USA,New York ISO,US-NY-NYIS,244.46,314.33,47.47,26.07,nyiso.com,false,
2022-02-16 00:00:00,USA,New York ISO,US-NY-NYIS,225.68,291.46,51.15,29.51,nyiso.com,false,
2022-02-17 00:00:00,USA,New York ISO,US-NY-NYIS,200.38,261.31,56.22,33.81,nyiso.com,false,
2022-02-18 00:00:00,USA,New York ISO,US-NY-NYIS,207.35,269.72,55.30,31.23,nyiso.com,false,
2022-02-19 00:00:00,USA,New York ISO,US-NY-NYIS,214.14,277.64,53.73,30.55,nyiso.com,false,
2022-02-20 00:00:00,USA,New York ISO,US-NY-NYIS,200.39,260.64,56.98,32.74,nyiso.com,false,
2022-02-21 00:00:00,USA,New York ISO,US-NY-NYIS,197.54,257.12,57.70,32.73,nyiso.com,false,
2022-02-22 00:00:00,USA,New York ISO,US-NY-NYIS,195.92,256.66,56.85,34.04,nyiso.com,false,
2022-02-23 00:00:00,USA,New York ISO,US-NY-NYIS,189.53,247.94,58.85,35.02,nyiso.com,false,
2022-02-24 00:00:00,USA,New York ISO,US-NY-NYIS,230.96,299.88,49.02,26.82,nyiso.com,false,
2022-02-25 00:00:00,USA,New York ISO,US-NY-NYIS,242.04,312.26,47.17,25.33,nyiso.com,false,
2022-02-26 00:00:00,USA,New York ISO,US-NY-NYIS,237.67,306.74,48.22,24.97,nyiso.com,false,
2022-02-27 00:00:00,USA,New York ISO,US-NY-NYIS,210.04,272.14,54.78,30.58,nyiso.com,false,
2022-02-28 00:00:00,USA,New York ISO,US-NY-NYIS,224.98,291.12,51.39,28.56,nyiso.com,false,
2022-03-01 00:00:00,USA,New York ISO,US-NY-NYIS,239.80,309.27,47.65,25.23,nyiso.com,false,
2022-03-02 00:00:00,USA,New York ISO,US-NY-NYIS,223.77,289.95,51.61,27.72,nyiso.com,false,
2022-03-03 00:00:00,USA,New York ISO,US-NY-NYIS,209.64,273.09,54.23,30.26,nyiso.com,false,
2022-03-04 00:00:00,USA,New York ISO,US-NY-NYIS,228.45,296.24,49.76,26.85,nyiso.com,false,
2022-03-05 00:00:00,USA,New York ISO,US-NY-NYIS,205.12,267.71,55.01,29.65,nyiso.com,false,
2022-03-06 00:00:00,USA,New York ISO,US-NY-NYIS,183.31,241.08,59.33,33.34,nyiso.com,false,
2022-03-07 00:00:00,USA,New York ISO,US-NY-NYIS,198.97,261.03,56.31,37.04,nyiso.com,false,
2022-03-08 00:00:00,USA,New York ISO,US-NY-NYIS,202.23,265.61,55.28,37.06,nyiso.com,false,
2022-03-09 00:00:00,USA,New York ISO,US-NY-NYIS,224.08,294.06,49.29,32.43,nyiso.com,false,
2022-03-10 00:00:00,USA,New York ISO,US-NY-NYIS,218.38,287.15,50.42,33.77,nyiso.com,false,
2022-03-11 00:00:00,USA,New York ISO,US-NY-NYIS,219.84,287.98,51.03,32.84,nyiso.com,false,
2022-03-12 00:00:00,USA,New York ISO,US-NY-NYIS,208.69,273.67,53.52,35.31,nyiso.com,false,
2022-03-13 00:00:00,USA,New York ISO,US-NY-NYIS,213.74,279.48,52.39,35.11,nyiso.com,false,
2022-03-14 00:00:00,USA,New York ISO,US-NY-NYIS,214.58,281.26,51.86,34.50,nyiso.com,false,
2022-03-15 00:00:00,USA,New York ISO,US-NY-NYIS,212.16,278.81,52.58,34.19,nyiso.com,false,
2022-03-16 00:00:00,USA,New York ISO,US-NY-NYIS,208.40,274.44,53.30,33.97,nyiso.com,false,
2022-03-17 00:00:00,USA,New York ISO,US-NY-NYIS,204.24,269.55,53.78,34.47,nyiso.com,false,
2022-03-18 00:00:00,USA,New York ISO,US-NY-NYIS,192.34,255.28,56.68,36.11,nyiso.com,false,
2022-03-19 00:00:00,USA,New York ISO,US-NY-NYIS,179.02,238.67,59.56,38.28,nyiso.com,false,
2022-03-20 00:00:00,USA,New York ISO,US-NY-NYIS,179.96,238.92,59.61,38.63,nyiso.com,false,
2022-03-21 00:00:00,USA,New York ISO,US-NY-NYIS,187.45,248.51,57.93,37.96,nyiso.com,false,
2022-03-22 00:00:00,USA,New York ISO,US-NY-NYIS,189.15,251.05,57.37,37.52,nyiso.com,false,
2022-03-23 00:00:00,USA,New York ISO,US-NY-NYIS,205.15,270.62,53.56,34.82,nyiso.com,false,
2022-03-24 00:00:00,USA,New York ISO,US-NY-NYIS,209.71,276.31,52.20,34.56,nyiso.com,false,
2022-03-25 00:00:00,USA,New York ISO,US-NY-NYIS,206.39,271.72,53.56,35.01,nyiso.com,false,
2022-03-26 00:00:00,USA,New York ISO,US-NY-NYIS,193.51,255.67,56.71,36.38,nyiso.com,false,
2022-03-27 00:00:00,USA,New York ISO,US-NY-NYIS,194.60,255.76,57.08,37.05,nyiso.com,false,
2022-03-28 00:00:00,USA,New York ISO,US-NY-NYIS,215.68,281.00,52.66,32.91,nyiso.com,false,
2022-03-29 00:00:00,USA,New York ISO,US-NY-NYIS,222.11,288.21,51.44,28.43,nyiso.com,false,
2022-03-30 00:00:00,USA,New York ISO,US-NY-NYIS,215.55,281.55,52.17,30.80,nyiso.com,false,
2022-03-31 00:00:00,USA,New York ISO,US-NY-NYIS,199.75,264.00,53.96,32.23,nyiso.com,false,
2022-04-01 00:00:00,USA,New York ISO,US-NY-NYIS,187.11,249.04,56.60,33.77,nyiso.com,false,
2022-04-02 00:00:00,USA,New York ISO,US-NY-NYIS,172.87,231.91,60.03,34.61,nyiso.com,false,
2022-04-03 00:00:00,USA,New York ISO,US-NY-NYIS,192.36,255.16,56.07,30.60,nyiso.com,false,
2022-04-04 00:00:00,USA,New York ISO,US-NY-NYIS,195.46,260.66,54.27,31.35,nyiso.com,false,
2022-04-05 00:00:00,USA,New York ISO,US-NY-NYIS,215.00,285.41,49.63,32.43,nyiso.com,false,
2022-04-06 00:00:00,USA,New York ISO,US-NY-NYIS,213.58,283.33,49.92,34.56,nyiso.com,false,
2022-04-07 00:00:00,USA,New York ISO,US-NY-NYIS,214.17,283.36,50.20,35.06,nyiso.com,false,
2022-04-08 00:00:00,USA,New York ISO,US-NY-NYIS,211.55,280.04,51.16,35.48,nyiso.com,false,
2022-04-09 00:00:00,USA,New York ISO,US-NY-NYIS,201.19,267.10,53.69,34.71,nyiso.com,false,
2022-04-10 00:00:00,USA,New York ISO,US-NY-NYIS,189.23,252.72,55.61,32.03,nyiso.com,false,
2022-04-11 00:00:00,USA,New York ISO,US-NY-NYIS,186.62,250.06,56.03,33.25,nyiso.com,false,
2022-04-12 00:00:00,USA,New York ISO,US-NY-NYIS,188.63,252.77,55.09,31.89,nyiso.com,false,
2022-04-13 00:00:00,USA,New York ISO,US-NY-NYIS,181.45,243.83,56.82,32.72,nyiso.com,false,
2022-04-14 00:00:00,USA,New York ISO,US-NY-NYIS,189.86,254.26,54.60,30.86,nyiso.com,false,
2022-04-15 00:00:00,USA,New York ISO,US-NY-NYIS,177.07,237.65,57.88,32.07,nyiso.com,false,
2022-04-16 00:00:00,USA,New York ISO,US-NY-NYIS,177.16,236.95,58.80,32.16,nyiso.com,false,
2022-04-17 00:00:00,USA,New York ISO,US-NY-NYIS,168.58,227.26,60.34,33.82,nyiso.com,false,
2022-04-18 00:00:00,USA,New York ISO,US-NY-NYIS,177.80,239.74,57.56,34.21,nyiso.com,false,
2022-04-19 00:00:00,USA,New York ISO,US-NY-NYIS,190.28,254.74,54.47,31.73,nyiso.com,false,
2022-04-20 00:00:00,USA,New York ISO,US-NY-NYIS,177.58,238.37,58.02,34.21,nyiso.com,false,
2022-04-21 00:00:00,USA,New York ISO,US-NY-NYIS,180.89,241.96,57.32,33.13,nyiso.com,false,
2022-04-22 00:00:00,USA,New York ISO,US-NY-NYIS,175.48,235.90,58.65,34.12,nyiso.com,false,
2022-04-23 00:00:00,USA,New York ISO,US-NY-NYIS,178.65,238.94,58.62,30.64,nyiso.com,false,
2022-04-24 00:00:00,USA,New York ISO,US-NY-NYIS,177.56,238.02,58.29,29.60,nyiso.com,false,
2022-04-25 00:00:00,USA,New York ISO,US-NY-NYIS,189.63,254.03,54.75,30.54,nyiso.com,false,
