Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,USA,New York ISO,US-NY-NYIS,210.47,279.69,49.56,24.20,nyiso.com,false,
2024-01-02 00:00:00,USA,New York ISO,US-NY-NYIS,206.76,274.88,50.46,26.80,nyiso.com,false,
2024-01-03 00:00:00,USA,New York ISO,US-NY-NYIS,210.31,279.47,49.46,26.53,nyiso.com,false,
2024-01-04 00:00:00,USA,New York ISO,US-NY-NYIS,211.28,280.70,49.21,26.18,nyiso.com,false,
2024-01-05 00:00:00,USA,New York ISO,US-NY-NYIS,211.14,280.70,49.19,26.28,nyiso.com,false,
2024-01-06 00:00:00,USA,New York ISO,US-NY-NYIS,211.36,280.79,49.15,25.23,nyiso.com,false,
2024-01-07 00:00:00,USA,New York ISO,US-NY-NYIS,222.97,295.25,46.40,23.03,nyiso.com,false,
2024-01-08 00:00:00,USA,New York ISO,US-NY-NYIS,223.84,296.39,46.27,23.79,nyiso.com,false,
2024-01-09 00:00:00,USA,New York ISO,US-NY-NYIS,211.88,281.09,49.14,27.29,nyiso.com,false,
2024-01-10 00:00:00,USA,New York ISO,US-NY-NYIS,187.39,250.11,55.15,32.29,nyiso.com,false,
2024-01-11 00:00:00,USA,New York ISO,US-NY-NYIS,209.78,278.60,49.75,27.41,nyiso.com,false,
2024-01-12 00:00:00,USA,New York ISO,US-NY-NYIS,212.12,281.49,49.25,26.56,nyiso.com,false,
2024-01-13 00:00:00,USA,New York ISO,US-NY-NYIS,171.41,230.01,59.11,35.25,nyiso.com,false,
2024-01-14 00:00:00,USA,New York ISO,US-NY-NYIS,164.70,221.80,60.73,37.36,nyiso.com,false,
2024-01-15 00:00:00,USA,New York ISO,US-NY-NYIS,175.44,236.42,58.07,35.95,nyiso.com,false,
2024-01-16 00:00:00,USA,New York ISO,US-NY-NYIS,193.70,259.62,53.51,31.85,nyiso.com,false,
2024-01-17 00:00:00,USA,New York ISO,US-NY-NYIS,182.47,245.06,56.31,35.71,nyiso.com,false,
2024-01-18 00:00:00,USA,New York ISO,US-NY-NYIS,195.20,260.67,53.64,33.26,nyiso.com; Electricity Maps Estimation,false,
2024-01-19 00:00:00,USA,New York ISO,US-NY-NYIS,197.37,264.09,52.82,30.93,nyiso.com; Electricity Maps Estimation,false,
2024-01-20 00:00:00,USA,New York ISO,US-NY-NYIS,191.65,256.53,53.97,31.52,nyiso.com,false,
2024-01-21 00:00:00,USA,New York ISO,US-NY-NYIS,180.62,242.60,56.65,33.78,nyiso.com,false,
2024-01-22 00:00:00,USA,New York ISO,US-NY-NYIS,186.13,249.25,55.38,33.53,nyiso.com,false,
2024-01-23 00:00:00,USA,New York ISO,US-NY-NYIS,198.61,265.02,52.40,29.14,nyiso.com,false,
2024-01-24 00:00:00,USA,New York ISO,US-NY-NYIS,217.79,288.82,47.70,25.67,nyiso.com,false,
2024-01-25 00:00:00,USA,New York ISO,US-NY-NYIS,229.22,303.17,45.00,23.55,nyiso.com,false,
2024-01-26 00:00:00,USA,New York ISO,US-NY-NYIS,210.45,279.51,49.55,27.23,nyiso.com,false,
2024-01-27 00:00:00,USA,New York ISO,US-NY-NYIS,217.31,288.30,47.89,23.44,nyiso.com,false,
2024-01-28 00:00:00,USA,New York ISO,US-NY-NYIS,199.87,266.17,52.08,25.89,nyiso.com,false,
2024-01-29 00:00:00,USA,New York ISO,US-NY-NYIS,207.60,276.09,50.11,26.02,nyiso.com,false,
2024-01-30 00:00:00,USA,New York ISO,US-NY-NYIS,211.56,281.23,49.13,25.50,nyiso.com,false,
2024-01-31 00:00:00,USA,New York ISO,US-NY-NYIS,217.69,288.82,47.61,23.71,nyiso.com,false,
2024-02-01 00:00:00,USA,New York ISO,US-NY-NYIS,207.84,276.24,50.09,27.33,nyiso.com,false,
2024-02-02 00:00:00,USA,New York ISO,US-NY-NYIS,217.41,288.39,47.77,24.06,nyiso.com,false,
2024-02-03 00:00:00,USA,New York ISO,US-NY-NYIS,212.79,282.60,49.02,24.53,nyiso.com,false,
2024-02-04 00:00:00,USA,New York ISO,US-NY-NYIS,213.68,283.67,48.84,24.10,nyiso.com,false,
2024-02-05 00:00:00,USA,New York ISO,US-NY-NYIS,217.99,289.12,47.75,24.58,nyiso.com,false,
2024-02-06 00:00:00,USA,New York ISO,US-NY-NYIS,213.83,284.01,48.71,25.63,nyiso.com,false,
2024-02-07 00:00:00,USA,New York ISO,US-NY-NYIS,216.54,287.26,48.32,24.74,nyiso.com; Electricity Maps Estimation,false,
2024-02-08 00:00:00,USA,New York ISO,US-NY-NYIS,209.87,278.83,50.00,26.53,nyiso.com; Electricity Maps Estimation,false,
