Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01 00:00:00,USA,New York ISO,US-NY-NYIS,205.2,269.99,52.97,27.22,nyiso.com,false,
2023-01-01 01:00:00,USA,New York ISO,US-NY-NYIS,195.77,258.71,54.86,28.76,nyiso.com,false,
2023-01-01 02:00:00,USA,New York ISO,US-NY-NYIS,189.59,250.43,56.65,28.88,nyiso.com,false,
2023-01-01 03:00:00,USA,New York ISO,US-NY-NYIS,186.56,246.38,57.49,28.66,nyiso.com,false,
2023-01-01 04:00:00,USA,New York ISO,US-NY-NYIS,183.97,242.63,58.46,28.88,nyiso.com,false,
2023-01-01 05:00:00,USA,New York ISO,US-NY-NYIS,181.72,238.95,59.51,28.37,nyiso.com,false,
2023-01-01 06:00:00,USA,New York ISO,US-NY-NYIS,176.19,232.28,60.59,29.13,nyiso.com,false,
2023-01-01 07:00:00,USA,New York ISO,US-NY-NYIS,175.89,231.82,60.67,28.45,nyiso.com,false,
2023-01-01 08:00:00,USA,New York ISO,US-NY-NYIS,174.72,230.63,60.74,28.67,nyiso.com,false,
2023-01-01 09:00:00,USA,New York ISO,US-NY-NYIS,174.05,229.89,60.71,28.3,nyiso.com,false,
2023-01-01 10:00:00,USA,New York ISO,US-NY-NYIS,173.04,228.75,60.9,28.65,nyiso.com,false,
2023-01-01 11:00:00,USA,New York ISO,US-NY-NYIS,166.61,221.27,62.18,30.46,nyiso.com,false,
2023-01-01 12:00:00,USA,New York ISO,US-NY-NYIS,171.95,228.9,60.47,31.66,nyiso.com,false,
2023-01-01 13:00:00,USA,New York ISO,US-NY-NYIS,172.15,229.42,60.28,31.89,nyiso.com,false,
2023-01-01 14:00:00,USA,New York ISO,US-NY-NYIS,172.04,230.18,59.86,32.29,nyiso.com,false,
2023-01-01 15:00:00,USA,New York ISO,US-NY-NYIS,171.89,229.13,60.49,30.84,nyiso.com,false,
2023-01-01 16:00:00,USA,New York ISO,US-NY-NYIS,175.57,233.43,59.84,29.85,nyiso.com,false,
2023-01-01 17:00:00,USA,New York ISO,US-NY-NYIS,176.5,234.79,59.58,29.87,nyiso.com,false,
2023-01-01 18:00:00,USA,New York ISO,US-NY-NYIS,183.29,243.57,57.82,30.07,nyiso.com,false,
2023-01-01 19:00:00,USA,New York ISO,US-NY-NYIS,192.67,255.29,55.58,29.2,nyiso.com,false,
2023-01-01 20:00:00,USA,New York ISO,US-NY-NYIS,191.99,254.99,55.57,29.96,nyiso.com,false,
2023-01-01 21:00:00,USA,New York ISO,US-NY-NYIS,193.17,256.14,55.44,29.54,nyiso.com,false,
2023-01-01 22:00:00,USA,New York ISO,US-NY-NYIS,200.32,265.23,53.58,29.02,nyiso.com,false,
2023-01-01 23:00:00,USA,New York ISO,US-NY-NYIS,199.82,264.73,53.6,29.4,nyiso.com,false,
2023-01-02 00:00:00,USA,New York ISO,US-NY-NYIS,197.57,261.71,54.24,30.05,nyiso.com,false,
2023-01-02 01:00:00,USA,New York ISO,US-NY-NYIS,205.89,271.45,52.57,27.85,nyiso.com,false,
2023-01-02 02:00:00,USA,New York ISO,US-NY-NYIS,201.18,265.54,53.77,28.32,nyiso.com,false,
2023-01-02 03:00:00,USA,New York ISO,US-NY-NYIS,201.39,265.32,53.91,26.61,nyiso.com,false,
2023-01-02 04:00:00,USA,New York ISO,US-NY-NYIS,193.37,254.67,56.16,26.46,nyiso.com,false,
2023-01-02 05:00:00,USA,New York ISO,US-NY-NYIS,189.2,248.56,57.5,24.77,nyiso.com,false,
2023-01-02 06:00:00,USA,New York ISO,US-NY-NYIS,181.96,239.07,59.57,25.43,nyiso.com,false,
2023-01-02 07:00:00,USA,New York ISO,US-NY-NYIS,176.33,232.3,60.66,25.88,nyiso.com,false,
2023-01-02 08:00:00,USA,New York ISO,US-NY-NYIS,175.82,231.84,60.59,25.99,nyiso.com,false,
2023-01-02 09:00:00,USA,New York ISO,US-NY-NYIS,179.08,236.01,59.84,25.73,nyiso.com,false,
2023-01-02 10:00:00,USA,New York ISO,US-NY-NYIS,185.68,244.2,58.33,24.96,nyiso.com,false,
2023-01-02 11:00:00,USA,New York ISO,US-NY-NYIS,188.2,247.9,57.71,26.84,nyiso.com,false,
2023-01-02 12:00:00,USA,New York ISO,US-NY-NYIS,189.6,250.89,56.67,28.79,nyiso.com,false,
2023-01-02 13:00:00,USA,New York ISO,US-NY-NYIS,189.43,251.41,56.4,30.35,nyiso.com,false,
2023-01-02 14:00:00,USA,New York ISO,US-NY-NYIS,193.62,256.41,55.58,29.8,nyiso.com,false,
2023-01-02 15:00:00,USA,New York ISO,US-NY-NYIS,198.91,263.03,54.36,29.31,nyiso.com,false,
2023-01-02 16:00:00,USA,New York ISO,US-NY-NYIS,200.99,265.75,53.76,29.01,nyiso.com,false,
2023-01-02 17:00:00,USA,New York ISO,US-NY-NYIS,205.6,271.24,52.82,28.17,nyiso.com,false,
