Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,319.67,422.76,15.47,0.01,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 01:00:00,USA,Florida Power and Light Company,US-FLA-FPL,316.15,418.44,16.23,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 02:00:00,USA,Florida Power and Light Company,US-FLA-FPL,311.51,412.48,17.44,0.01,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 03:00:00,USA,Florida Power and Light Company,US-FLA-FPL,306.37,405.63,19.0,0.01,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 04:00:00,USA,Florida Power and Light Company,US-FLA-FPL,300.82,398.32,20.61,0.01,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 05:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.31,390.07,22.23,0.01,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 06:00:00,USA,Florida Power and Light Company,US-FLA-FPL,287.91,382.43,23.44,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 07:00:00,USA,Florida Power and Light Company,US-FLA-FPL,284.93,378.63,24.2,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 08:00:00,USA,Florida Power and Light Company,US-FLA-FPL,284.05,377.4,24.52,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 09:00:00,USA,Florida Power and Light Company,US-FLA-FPL,287.08,380.92,24.04,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 10:00:00,USA,Florida Power and Light Company,US-FLA-FPL,292.74,387.68,22.95,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 11:00:00,USA,Florida Power and Light Company,US-FLA-FPL,297.28,393.37,21.86,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 12:00:00,USA,Florida Power and Light Company,US-FLA-FPL,275.16,366.12,27.63,7.75,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 13:00:00,USA,Florida Power and Light Company,US-FLA-FPL,252.79,338.4,33.56,15.35,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 14:00:00,USA,Florida Power and Light Company,US-FLA-FPL,242.94,326.16,36.3,19.4,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 15:00:00,USA,Florida Power and Light Company,US-FLA-FPL,241.13,324.04,36.8,20.83,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 16:00:00,USA,Florida Power and Light Company,US-FLA-FPL,243.59,327.16,36.21,20.93,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 17:00:00,USA,Florida Power and Light Company,US-FLA-FPL,246.47,331.18,35.12,20.28,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 18:00:00,USA,Florida Power and Light Company,US-FLA-FPL,250.42,336.48,33.78,19.2,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 19:00:00,USA,Florida Power and Light Company,US-FLA-FPL,256.95,344.75,31.98,17.55,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 20:00:00,USA,Florida Power and Light Company,US-FLA-FPL,266.56,356.78,29.41,15.07,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 21:00:00,USA,Florida Power and Light Company,US-FLA-FPL,283.07,377.32,25.1,10.68,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 22:00:00,USA,Florida Power and Light Company,US-FLA-FPL,302.92,402.18,19.74,4.97,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-01 23:00:00,USA,Florida Power and Light Company,US-FLA-FPL,320.25,423.72,15.19,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,319.76,422.87,15.46,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 01:00:00,USA,Florida Power and Light Company,US-FLA-FPL,315.76,417.99,16.29,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 02:00:00,USA,Florida Power and Light Company,US-FLA-FPL,312.21,413.31,17.32,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 03:00:00,USA,Florida Power and Light Company,US-FLA-FPL,307.17,406.58,18.86,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 04:00:00,USA,Florida Power and Light Company,US-FLA-FPL,300.92,398.5,20.55,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 05:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.04,389.86,22.19,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 06:00:00,USA,Florida Power and Light Company,US-FLA-FPL,289.23,383.78,23.39,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 07:00:00,USA,Florida Power and Light Company,US-FLA-FPL,286.72,380.42,24.16,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 08:00:00,USA,Florida Power and Light Company,US-FLA-FPL,285.99,379.39,24.44,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 09:00:00,USA,Florida Power and Light Company,US-FLA-FPL,287.09,380.94,24.04,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 10:00:00,USA,Florida Power and Light Company,US-FLA-FPL,290.76,385.66,23.06,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 11:00:00,USA,Florida Power and Light Company,US-FLA-FPL,295.06,390.95,22.11,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 12:00:00,USA,Florida Power and Light Company,US-FLA-FPL,274.28,365.04,27.82,7.81,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 13:00:00,USA,Florida Power and Light Company,US-FLA-FPL,254.21,339.53,33.75,15.48,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 14:00:00,USA,Florida Power and Light Company,US-FLA-FPL,240.57,323.29,36.8,19.77,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 15:00:00,USA,Florida Power and Light Company,US-FLA-FPL,238.16,320.59,37.29,21.21,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 16:00:00,USA,Florida Power and Light Company,US-FLA-FPL,239.67,322.79,36.72,21.31,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 17:00:00,USA,Florida Power and Light Company,US-FLA-FPL,243.37,327.65,35.6,20.64,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 18:00:00,USA,Florida Power and Light Company,US-FLA-FPL,248.63,334.3,34.19,19.55,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 19:00:00,USA,Florida Power and Light Company,US-FLA-FPL,255.01,342.34,32.46,18.01,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 20:00:00,USA,Florida Power and Light Company,US-FLA-FPL,264.83,354.66,29.82,15.47,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 21:00:00,USA,Florida Power and Light Company,US-FLA-FPL,281.54,375.66,25.25,10.81,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 22:00:00,USA,Florida Power and Light Company,US-FLA-FPL,302.41,401.77,19.66,4.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-02 23:00:00,USA,Florida Power and Light Company,US-FLA-FPL,320.26,423.74,15.15,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-03 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,319.17,422.34,15.41,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-03 01:00:00,USA,Florida Power and Light Company,US-FLA-FPL,316.16,418.43,16.21,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-03 02:00:00,USA,Florida Power and Light Company,US-FLA-FPL,312.94,413.94,17.35,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-03 03:00:00,USA,Florida Power and Light Company,US-FLA-FPL,307.21,406.51,18.91,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-03 04:00:00,USA,Florida Power and Light Company,US-FLA-FPL,301.2,398.66,20.61,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-03 05:00:00,USA,Florida Power and Light Company,US-FLA-FPL,296.28,392.1,22.11,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2024-01-03 06:00:00,USA,Florida Power and Light Company,US-FLA-FPL,291.2,385.48,23.53,0.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
