Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method,year,frequency,region
2021-01-01 00:00:00,USA,CAISO,US-CAL-CISO,235.82,314.64,45.09,34.25,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 01:00:00,USA,CAISO,US-CAL-CISO,247.21,327.85,42.49,32.26,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 02:00:00,USA,CAISO,US-CAL-CISO,249.09,329.56,42.4,32.01,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 03:00:00,USA,CAISO,US-CAL-CISO,258.16,340.35,40.65,29.81,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 04:00:00,USA,CAISO,US-CAL-CISO,262.29,344.58,40.35,29.3,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 05:00:00,USA,CAISO,US-CAL-CISO,264.3,346.81,40.13,28.64,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 06:00:00,USA,CAISO,US-CAL-CISO,262.73,344.43,40.9,28.83,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 07:00:00,USA,CAISO,US-CAL-CISO,255.94,335.88,42.72,30.07,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 08:00:00,USA,CAISO,US-CAL-CISO,255.48,334.92,43.15,30.24,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 09:00:00,USA,CAISO,US-CAL-CISO,247.25,325.5,44.73,31.47,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 10:00:00,USA,CAISO,US-CAL-CISO,241.73,319.05,45.89,32.32,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 11:00:00,USA,CAISO,US-CAL-CISO,243.16,320.94,45.6,31.76,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 12:00:00,USA,CAISO,US-CAL-CISO,243.33,321.47,45.36,31.82,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 13:00:00,USA,CAISO,US-CAL-CISO,246.19,324.62,44.96,31.66,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 14:00:00,USA,CAISO,US-CAL-CISO,250.15,329.34,44.19,31.12,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 15:00:00,USA,CAISO,US-CAL-CISO,230.46,306.26,48.33,35.86,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 16:00:00,USA,CAISO,US-CAL-CISO,165.48,228.93,62.97,52.21,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 17:00:00,USA,CAISO,US-CAL-CISO,130.48,187.23,70.78,61.15,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 18:00:00,USA,CAISO,US-CAL-CISO,115.27,168.75,74.62,64.62,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 19:00:00,USA,CAISO,US-CAL-CISO,112.92,166.18,75.18,65.16,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 20:00:00,USA,CAISO,US-CAL-CISO,115.16,168.92,74.73,64.2,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 21:00:00,USA,CAISO,US-CAL-CISO,118.82,173.37,73.88,63.17,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 22:00:00,USA,CAISO,US-CAL-CISO,134.7,192.31,70.23,59.22,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-01 23:00:00,USA,CAISO,US-CAL-CISO,175.23,240.88,60.84,49.16,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 00:00:00,USA,CAISO,US-CAL-CISO,240.51,318.83,45.77,33.22,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 01:00:00,USA,CAISO,US-CAL-CISO,261.19,344.3,40.23,28.84,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 02:00:00,USA,CAISO,US-CAL-CISO,265.12,348.58,39.57,28.37,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 03:00:00,USA,CAISO,US-CAL-CISO,265.3,348.44,39.83,28.43,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 04:00:00,USA,CAISO,US-CAL-CISO,267.83,351.27,39.49,27.99,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 05:00:00,USA,CAISO,US-CAL-CISO,270.53,354.15,39.14,27.2,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 06:00:00,USA,CAISO,US-CAL-CISO,269.68,353.44,39.26,26.82,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 07:00:00,USA,CAISO,US-CAL-CISO,259.96,342.09,41.32,28.08,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 08:00:00,USA,CAISO,US-CAL-CISO,251.83,332.6,42.9,29.35,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 09:00:00,USA,CAISO,US-CAL-CISO,245.53,325.66,44.04,30.08,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 10:00:00,USA,CAISO,US-CAL-CISO,234.67,311.78,47.1,32.75,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 11:00:00,USA,CAISO,US-CAL-CISO,238.61,316.19,46.58,32.03,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 12:00:00,USA,CAISO,US-CAL-CISO,234.68,310.94,47.64,33.46,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 13:00:00,USA,CAISO,US-CAL-CISO,228.4,302.56,49.31,35.73,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 14:00:00,USA,CAISO,US-CAL-CISO,225.27,298.59,49.93,36.91,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 15:00:00,USA,CAISO,US-CAL-CISO,211.58,281.88,53.26,40.86,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 16:00:00,USA,CAISO,US-CAL-CISO,173.13,235.98,61.92,50.35,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 17:00:00,USA,CAISO,US-CAL-CISO,140.12,195.9,69.89,59.07,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 18:00:00,USA,CAISO,US-CAL-CISO,129.24,183.08,72.2,61.77,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 19:00:00,USA,CAISO,US-CAL-CISO,123.04,175.58,73.53,63.02,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 20:00:00,USA,CAISO,US-CAL-CISO,124.81,177.26,73.27,62.42,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 21:00:00,USA,CAISO,US-CAL-CISO,126.82,179.79,72.57,61.85,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 22:00:00,USA,CAISO,US-CAL-CISO,147.28,204.52,67.85,56.37,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-02 23:00:00,USA,CAISO,US-CAL-CISO,187.57,253.39,58.24,45.96,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 00:00:00,USA,CAISO,US-CAL-CISO,231.84,307.3,47.36,35.38,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 01:00:00,USA,CAISO,US-CAL-CISO,239.45,316.19,45.46,34.65,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 02:00:00,USA,CAISO,US-CAL-CISO,240.82,317.87,45.15,34.42,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 03:00:00,USA,CAISO,US-CAL-CISO,241.03,317.51,45.48,34.57,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 04:00:00,USA,CAISO,US-CAL-CISO,239.32,315.11,46.14,34.96,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 05:00:00,USA,CAISO,US-CAL-CISO,230.96,304.71,48.29,36.47,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 06:00:00,USA,CAISO,US-CAL-CISO,226.57,299.57,49.23,36.9,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 07:00:00,USA,CAISO,US-CAL-CISO,219.47,291.01,51.09,37.89,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 08:00:00,USA,CAISO,US-CAL-CISO,222.48,294.97,50.61,37.22,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 09:00:00,USA,CAISO,US-CAL-CISO,218.73,290.43,51.6,37.9,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 10:00:00,USA,CAISO,US-CAL-CISO,211.08,280.64,53.62,39.59,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 11:00:00,USA,CAISO,US-CAL-CISO,205.05,273.81,54.63,40.64,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 12:00:00,USA,CAISO,US-CAL-CISO,204.65,273.9,54.43,40.67,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 13:00:00,USA,CAISO,US-CAL-CISO,201.35,270.15,55.02,41.58,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 14:00:00,USA,CAISO,US-CAL-CISO,197.44,265.14,55.81,43.01,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 15:00:00,USA,CAISO,US-CAL-CISO,188.85,254.68,57.97,45.79,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 16:00:00,USA,CAISO,US-CAL-CISO,155.14,214.68,65.66,54.79,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 17:00:00,USA,CAISO,US-CAL-CISO,137.0,193.68,69.73,59.46,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 18:00:00,USA,CAISO,US-CAL-CISO,130.48,186.17,71.4,60.88,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 19:00:00,USA,CAISO,US-CAL-CISO,124.72,179.84,72.63,62.38,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 20:00:00,USA,CAISO,US-CAL-CISO,125.98,181.21,72.49,62.02,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 21:00:00,USA,CAISO,US-CAL-CISO,134.52,191.53,70.47,59.81,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 22:00:00,USA,CAISO,US-CAL-CISO,151.08,211.59,66.36,55.57,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-03 23:00:00,USA,CAISO,US-CAL-CISO,191.88,260.81,56.51,44.74,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 00:00:00,USA,CAISO,US-CAL-CISO,243.41,322.09,44.8,32.48,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 01:00:00,USA,CAISO,US-CAL-CISO,259.62,341.68,40.66,29.77,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 02:00:00,USA,CAISO,US-CAL-CISO,262.3,345.27,39.85,29.24,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 03:00:00,USA,CAISO,US-CAL-CISO,266.21,349.73,39.22,28.4,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 04:00:00,USA,CAISO,US-CAL-CISO,268.76,352.43,39.07,27.97,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 05:00:00,USA,CAISO,US-CAL-CISO,267.69,350.64,39.8,28.28,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 06:00:00,USA,CAISO,US-CAL-CISO,269.13,352.55,39.49,27.36,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 07:00:00,USA,CAISO,US-CAL-CISO,263.36,345.36,41.14,27.98,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 08:00:00,USA,CAISO,US-CAL-CISO,264.26,345.95,41.28,27.61,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 09:00:00,USA,CAISO,US-CAL-CISO,262.44,343.07,42.22,28.34,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 10:00:00,USA,CAISO,US-CAL-CISO,262.26,343.11,42.09,28.13,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 11:00:00,USA,CAISO,US-CAL-CISO,260.19,340.44,42.66,28.9,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 12:00:00,USA,CAISO,US-CAL-CISO,265.33,346.87,41.3,28.17,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 13:00:00,USA,CAISO,US-CAL-CISO,266.33,348.78,40.35,28.51,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 14:00:00,USA,CAISO,US-CAL-CISO,260.63,341.62,41.52,30.58,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 15:00:00,USA,CAISO,US-CAL-CISO,241.74,319.1,45.5,35.09,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 16:00:00,USA,CAISO,US-CAL-CISO,190.8,257.28,57.6,48.09,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 17:00:00,USA,CAISO,US-CAL-CISO,157.95,217.92,65.07,55.59,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 18:00:00,USA,CAISO,US-CAL-CISO,151.54,210.84,66.24,56.88,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 19:00:00,USA,CAISO,US-CAL-CISO,151.51,211.06,66.16,56.51,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 20:00:00,USA,CAISO,US-CAL-CISO,144.01,201.88,67.72,58.0,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 21:00:00,USA,CAISO,US-CAL-CISO,134.88,190.35,69.7,60.38,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 22:00:00,USA,CAISO,US-CAL-CISO,134.96,189.84,69.63,60.65,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-04 23:00:00,USA,CAISO,US-CAL-CISO,165.1,226.09,62.52,53.08,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 00:00:00,USA,CAISO,US-CAL-CISO,215.5,286.72,50.81,40.04,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 01:00:00,USA,CAISO,US-CAL-CISO,232.74,307.86,46.49,36.41,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 02:00:00,USA,CAISO,US-CAL-CISO,231.65,306.51,46.75,36.69,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 03:00:00,USA,CAISO,US-CAL-CISO,229.95,304.26,47.36,36.91,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 04:00:00,USA,CAISO,US-CAL-CISO,229.45,303.38,47.8,37.07,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 05:00:00,USA,CAISO,US-CAL-CISO,226.3,299.29,48.67,37.33,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 06:00:00,USA,CAISO,US-CAL-CISO,233.21,307.4,47.64,35.6,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 07:00:00,USA,CAISO,US-CAL-CISO,232.47,306.51,48.06,35.25,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 08:00:00,USA,CAISO,US-CAL-CISO,227.97,301.16,49.32,35.85,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 09:00:00,USA,CAISO,US-CAL-CISO,217.08,288.08,51.8,38.01,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 10:00:00,USA,CAISO,US-CAL-CISO,208.2,276.72,54.22,40.43,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 11:00:00,USA,CAISO,US-CAL-CISO,212.34,281.59,53.4,39.81,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 12:00:00,USA,CAISO,US-CAL-CISO,217.83,287.97,52.17,39.26,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 13:00:00,USA,CAISO,US-CAL-CISO,219.43,289.49,51.77,39.81,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 14:00:00,USA,CAISO,US-CAL-CISO,230.01,302.78,48.9,37.95,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 15:00:00,USA,CAISO,US-CAL-CISO,230.33,303.17,49.0,38.5,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 16:00:00,USA,CAISO,US-CAL-CISO,189.97,255.46,58.07,48.24,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 17:00:00,USA,CAISO,US-CAL-CISO,158.19,218.07,65.09,55.19,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 18:00:00,USA,CAISO,US-CAL-CISO,145.0,202.96,67.87,58.03,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 19:00:00,USA,CAISO,US-CAL-CISO,142.83,201.11,68.06,57.96,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 20:00:00,USA,CAISO,US-CAL-CISO,144.06,202.5,67.88,57.56,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 21:00:00,USA,CAISO,US-CAL-CISO,145.72,204.01,67.77,57.44,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 22:00:00,USA,CAISO,US-CAL-CISO,161.82,223.18,64.03,53.4,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-05 23:00:00,USA,CAISO,US-CAL-CISO,205.47,275.56,53.84,42.97,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 00:00:00,USA,CAISO,US-CAL-CISO,277.92,360.87,38.26,27.99,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 01:00:00,USA,CAISO,US-CAL-CISO,298.11,386.34,32.63,23.19,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 02:00:00,USA,CAISO,US-CAL-CISO,296.81,384.59,33.03,23.77,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 03:00:00,USA,CAISO,US-CAL-CISO,295.09,381.96,33.79,24.4,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 04:00:00,USA,CAISO,US-CAL-CISO,298.2,384.46,34.07,24.43,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 05:00:00,USA,CAISO,US-CAL-CISO,297.77,384.2,34.19,24.04,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 06:00:00,USA,CAISO,US-CAL-CISO,296.17,382.62,34.55,23.91,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 07:00:00,USA,CAISO,US-CAL-CISO,291.67,376.54,36.12,24.7,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 08:00:00,USA,CAISO,US-CAL-CISO,294.35,378.61,36.53,24.52,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 09:00:00,USA,CAISO,US-CAL-CISO,291.41,375.07,37.36,25.18,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 10:00:00,USA,CAISO,US-CAL-CISO,290.38,373.95,37.56,25.26,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 11:00:00,USA,CAISO,US-CAL-CISO,289.19,372.84,37.68,25.41,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 12:00:00,USA,CAISO,US-CAL-CISO,291.65,376.27,36.83,25.06,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 13:00:00,USA,CAISO,US-CAL-CISO,294.14,379.98,35.66,24.75,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 14:00:00,USA,CAISO,US-CAL-CISO,300.15,386.62,34.18,24.24,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 15:00:00,USA,CAISO,US-CAL-CISO,283.4,366.78,37.59,28.34,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 16:00:00,USA,CAISO,US-CAL-CISO,233.23,305.85,49.41,40.32,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 17:00:00,USA,CAISO,US-CAL-CISO,198.33,263.78,57.6,48.41,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 18:00:00,USA,CAISO,US-CAL-CISO,189.82,253.34,59.68,50.17,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 19:00:00,USA,CAISO,US-CAL-CISO,177.91,238.95,62.54,52.84,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 20:00:00,USA,CAISO,US-CAL-CISO,178.77,239.41,62.7,52.93,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 21:00:00,USA,CAISO,US-CAL-CISO,188.14,251.07,60.34,50.76,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 22:00:00,USA,CAISO,US-CAL-CISO,196.61,262.0,57.91,48.32,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-06 23:00:00,USA,CAISO,US-CAL-CISO,225.73,296.34,51.58,41.62,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 00:00:00,USA,CAISO,US-CAL-CISO,264.88,345.1,41.21,30.97,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 01:00:00,USA,CAISO,US-CAL-CISO,261.35,343.09,39.82,29.74,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 02:00:00,USA,CAISO,US-CAL-CISO,255.45,335.44,41.45,31.36,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 03:00:00,USA,CAISO,US-CAL-CISO,261.85,343.03,40.39,30.02,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 04:00:00,USA,CAISO,US-CAL-CISO,267.86,349.82,39.48,28.76,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 05:00:00,USA,CAISO,US-CAL-CISO,271.48,353.41,39.31,28.04,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 06:00:00,USA,CAISO,US-CAL-CISO,271.12,353.08,39.77,27.86,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 07:00:00,USA,CAISO,US-CAL-CISO,264.55,345.48,41.26,28.64,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 08:00:00,USA,CAISO,US-CAL-CISO,257.97,337.77,42.76,29.55,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 09:00:00,USA,CAISO,US-CAL-CISO,252.29,331.5,43.83,30.37,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 10:00:00,USA,CAISO,US-CAL-CISO,254.64,335.4,42.76,29.17,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 11:00:00,USA,CAISO,US-CAL-CISO,258.91,340.88,41.6,28.29,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 12:00:00,USA,CAISO,US-CAL-CISO,261.48,344.38,40.65,28.08,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 13:00:00,USA,CAISO,US-CAL-CISO,268.83,353.75,38.6,27.02,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 14:00:00,USA,CAISO,US-CAL-CISO,275.38,361.45,36.93,26.58,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 15:00:00,USA,CAISO,US-CAL-CISO,263.93,347.05,39.76,29.83,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 16:00:00,USA,CAISO,US-CAL-CISO,233.05,309.29,47.3,37.65,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 17:00:00,USA,CAISO,US-CAL-CISO,208.9,280.78,52.52,42.78,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 18:00:00,USA,CAISO,US-CAL-CISO,193.91,262.92,55.99,46.38,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 19:00:00,USA,CAISO,US-CAL-CISO,186.35,253.18,58.35,48.61,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 20:00:00,USA,CAISO,US-CAL-CISO,185.86,252.64,58.57,48.61,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 21:00:00,USA,CAISO,US-CAL-CISO,184.54,251.35,58.75,48.95,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 22:00:00,USA,CAISO,US-CAL-CISO,190.89,258.14,57.7,47.11,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-07 23:00:00,USA,CAISO,US-CAL-CISO,221.51,295.27,50.41,39.59,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 00:00:00,USA,CAISO,US-CAL-CISO,260.68,343.42,40.43,29.51,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 01:00:00,USA,CAISO,US-CAL-CISO,274.27,360.25,36.64,26.55,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 02:00:00,USA,CAISO,US-CAL-CISO,277.59,364.3,35.77,25.57,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 03:00:00,USA,CAISO,US-CAL-CISO,279.43,366.29,35.56,25.26,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 04:00:00,USA,CAISO,US-CAL-CISO,276.15,361.93,36.66,25.91,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 05:00:00,USA,CAISO,US-CAL-CISO,276.95,361.52,37.52,26.12,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 06:00:00,USA,CAISO,US-CAL-CISO,280.77,366.66,36.56,24.75,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 07:00:00,USA,CAISO,US-CAL-CISO,277.51,363.26,37.14,24.78,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 08:00:00,USA,CAISO,US-CAL-CISO,273.94,359.5,37.73,24.9,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 09:00:00,USA,CAISO,US-CAL-CISO,269.58,354.0,38.97,25.71,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 10:00:00,USA,CAISO,US-CAL-CISO,270.31,355.45,38.56,25.19,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 11:00:00,USA,CAISO,US-CAL-CISO,271.49,357.34,38.13,24.95,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 12:00:00,USA,CAISO,US-CAL-CISO,270.61,356.64,38.06,25.37,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 13:00:00,USA,CAISO,US-CAL-CISO,270.92,356.97,37.82,26.24,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 14:00:00,USA,CAISO,US-CAL-CISO,264.28,348.55,39.15,28.6,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 15:00:00,USA,CAISO,US-CAL-CISO,247.4,326.53,43.81,33.76,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 16:00:00,USA,CAISO,US-CAL-CISO,214.1,287.25,51.07,41.35,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 17:00:00,USA,CAISO,US-CAL-CISO,186.97,255.72,56.91,47.72,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 18:00:00,USA,CAISO,US-CAL-CISO,168.99,234.27,61.07,51.93,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 19:00:00,USA,CAISO,US-CAL-CISO,167.84,232.83,61.53,51.78,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 20:00:00,USA,CAISO,US-CAL-CISO,164.21,228.6,62.37,52.52,caiso.com,False,,2021,hourly,US-CAL-CISO
2021-01-08 21:00:00,USA,CAISO,US-CAL-CISO,154.99,218.02,64.17,55.15,caiso.com,False,,2021,hourly,US-CAL-CISO
