Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01 00:00:00,USA,CAISO,US-CAL-CISO,217.52,283.44,53.02,39.15,caiso.com,false,
2023-01-01 01:00:00,USA,CAISO,US-CAL-CISO,219.89,283.51,53.9,40.59,caiso.com,false,
2023-01-01 02:00:00,USA,CAISO,US-CAL-CISO,223.05,286.65,53.52,39.84,caiso.com,false,
2023-01-01 03:00:00,USA,CAISO,US-CAL-CISO,228.14,293.5,52.15,37.78,caiso.com,false,
2023-01-01 04:00:00,USA,CAISO,US-CAL-CISO,223.03,288.72,52.6,37.92,caiso.com,false,
2023-01-01 05:00:00,USA,CAISO,US-CAL-CISO,230.4,300.3,49.87,34.37,caiso.com,false,
2023-01-01 06:00:00,USA,CAISO,US-CAL-CISO,245.19,317.74,46.83,31.21,caiso.com,false,
2023-01-01 07:00:00,USA,CAISO,US-CAL-CISO,244.45,316.43,47.54,31.33,caiso.com,false,
2023-01-01 08:00:00,USA,CAISO,US-CAL-CISO,224.62,292.66,51.88,34.98,caiso.com,false,
2023-01-01 09:00:00,USA,CAISO,US-CAL-CISO,217.44,283.93,53.59,36.44,caiso.com,false,
2023-01-01 10:00:00,USA,CAISO,US-CAL-CISO,209.04,272.87,56.15,38.59,caiso.com,false,
2023-01-01 11:00:00,USA,CAISO,US-CAL-CISO,208.48,271.69,56.67,38.84,caiso.com,false,
2023-01-01 12:00:00,USA,CAISO,US-CAL-CISO,218.43,284.55,53.94,36.33,caiso.com,false,
2023-01-01 13:00:00,USA,CAISO,US-CAL-CISO,219.41,286.56,53.2,36.0,caiso.com,false,
2023-01-01 14:00:00,USA,CAISO,US-CAL-CISO,217.68,282.36,54.7,37.99,caiso.com,false,
2023-01-01 15:00:00,USA,CAISO,US-CAL-CISO,200.22,261.47,58.46,42.58,caiso.com,false,
2023-01-01 16:00:00,USA,CAISO,US-CAL-CISO,154.33,209.52,67.52,52.42,caiso.com,false,
2023-01-01 17:00:00,USA,CAISO,US-CAL-CISO,126.67,177.53,73.1,59.09,caiso.com,false,
2023-01-01 18:00:00,USA,CAISO,US-CAL-CISO,121.05,171.98,73.55,60.24,caiso.com,false,
2023-01-01 19:00:00,USA,CAISO,US-CAL-CISO,122.89,174.53,72.78,59.9,caiso.com,false,
