Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01 00:00:00,USA,CAISO,US-CAL-CISO,215.20,288.21,51.46,39.83,caiso.com,false,
2021-01-02 00:00:00,USA,CAISO,US-CAL-CISO,214.44,286.49,52.04,39.86,caiso.com,false,
2021-01-03 00:00:00,USA,CAISO,US-CAL-CISO,197.38,265.53,55.87,44.01,caiso.com,false,
2021-01-04 00:00:00,USA,CAISO,US-CAL-CISO,224.34,298.26,49.64,38.52,caiso.com,false,
2021-01-05 00:00:00,USA,CAISO,US-CAL-CISO,204.09,272.88,54.30,43.10,caiso.com,false,
2021-01-06 00:00:00,USA,CAISO,US-CAL-CISO,260.97,339.57,43.04,32.82,caiso.com,false,
2021-01-07 00:00:00,USA,CAISO,US-CAL-CISO,242.32,320.09,45.37,34.42,caiso.com,false,
2021-01-08 00:00:00,USA,CAISO,US-CAL-CISO,238.79,317.52,45.33,34.60,caiso.com,false,
2021-01-09 00:00:00,USA,CAISO,US-CAL-CISO,210.17,282.02,52.26,41.11,caiso.com,false,
2021-01-10 00:00:00,USA,CAISO,US-CAL-CISO,223.71,299.42,49.37,37.61,caiso.com,false,
2021-01-11 00:00:00,USA,CAISO,US-CAL-CISO,231.32,308.74,47.11,36.13,caiso.com,false,
2021-01-12 00:00:00,USA,CAISO,US-CAL-CISO,240.14,316.61,46.48,35.30,caiso.com,false,
2021-01-13 00:00:00,USA,CAISO,US-CAL-CISO,222.74,296.21,49.72,37.77,caiso.com,false,
2021-01-14 00:00:00,USA,CAISO,US-CAL-CISO,213.19,283.77,52.66,38.55,caiso.com,false,
2021-01-15 00:00:00,USA,CAISO,US-CAL-CISO,212.42,283.58,52.43,37.85,caiso.com,false,
2021-01-16 00:00:00,USA,CAISO,US-CAL-CISO,208.22,274.43,55.87,37.98,caiso.com,false,
2021-01-17 00:00:00,USA,CAISO,US-CAL-CISO,193.55,259.77,57.93,40.73,caiso.com,false,
2021-01-18 00:00:00,USA,CAISO,US-CAL-CISO,185.84,249.68,59.38,42.81,caiso.com,false,
2021-01-19 00:00:00,USA,CAISO,US-CAL-CISO,187.00,248.21,60.34,42.06,caiso.com,false,
2021-01-20 00:00:00,USA,CAISO,US-CAL-CISO,188.39,254.41,57.39,40.28,caiso.com,false,
2021-01-21 00:00:00,USA,CAISO,US-CAL-CISO,206.63,276.99,53.57,37.61,caiso.com,false,
2021-01-22 00:00:00,USA,CAISO,US-CAL-CISO,204.00,273.66,53.71,38.07,caiso.com,false,
2021-01-23 00:00:00,USA,CAISO,US-CAL-CISO,203.14,271.53,54.65,38.18,caiso.com,false,
2021-01-24 00:00:00,USA,CAISO,US-CAL-CISO,186.24,251.34,58.53,42.57,caiso.com,false,
2021-01-25 00:00:00,USA,CAISO,US-CAL-CISO,199.86,266.97,55.07,40.35,caiso.com,false,
2021-01-26 00:00:00,USA,CAISO,US-CAL-CISO,198.67,266.99,54.58,41.42,caiso.com,false,
2021-01-27 00:00:00,USA,CAISO,US-CAL-CISO,225.50,299.98,48.10,34.79,caiso.com,false,
2021-01-28 00:00:00,USA,CAISO,US-CAL-CISO,235.07,311.98,46.20,32.40,caiso.com,false,
2021-01-29 00:00:00,USA,CAISO,US-CAL-CISO,221.81,295.02,49.79,35.65,caiso.com,false,
2021-01-30 00:00:00,USA,CAISO,US-CAL-CISO,205.29,274.53,54.20,39.08,caiso.com,false,
2021-01-31 00:00:00,USA,CAISO,US-CAL-CISO,213.99,285.35,52.57,36.22,caiso.com,false,
2021-02-01 00:00:00,USA,CAISO,US-CAL-CISO,234.19,309.98,47.41,31.07,caiso.com,false,
2021-02-02 00:00:00,USA,CAISO,US-CAL-CISO,200.83,267.40,56.14,37.26,caiso.com,false,
2021-02-03 00:00:00,USA,CAISO,US-CAL-CISO,185.70,247.86,59.47,44.58,caiso.com,false,
2021-02-04 00:00:00,USA,CAISO,US-CAL-CISO,194.84,259.82,57.36,46.02,caiso.com,false,
2021-02-05 00:00:00,USA,CAISO,US-CAL-CISO,212.01,283.00,52.85,41.44,caiso.com,false,
2021-02-06 00:00:00,USA,CAISO,US-CAL-CISO,207.11,275.07,55.39,43.29,caiso.com,false,
2021-02-07 00:00:00,USA,CAISO,US-CAL-CISO,212.37,280.85,54.87,42.42,caiso.com,false,
2021-02-08 00:00:00,USA,CAISO,US-CAL-CISO,211.55,280.20,54.37,42.69,caiso.com,false,
2021-02-09 00:00:00,USA,CAISO,US-CAL-CISO,240.03,316.13,46.34,35.57,caiso.com,false,
2021-02-10 00:00:00,USA,CAISO,US-CAL-CISO,213.20,284.15,52.09,41.79,caiso.com,false,
2021-02-11 00:00:00,USA,CAISO,US-CAL-CISO,230.01,305.28,48.38,36.84,caiso.com,false,
2021-02-12 00:00:00,USA,CAISO,US-CAL-CISO,214.98,282.46,54.57,44.01,caiso.com,false,
2021-02-13 00:00:00,USA,CAISO,US-CAL-CISO,207.54,276.11,54.78,45.19,caiso.com,false,
2021-02-14 00:00:00,USA,CAISO,US-CAL-CISO,202.62,271.16,55.70,46.29,caiso.com,false,
2021-02-15 00:00:00,USA,CAISO,US-CAL-CISO,225.61,299.43,50.10,41.11,caiso.com,false,
2021-02-16 00:00:00,USA,CAISO,US-CAL-CISO,197.34,263.90,56.95,48.71,caiso.com,false,
2021-02-17 00:00:00,USA,CAISO,US-CAL-CISO,194.44,260.94,57.28,49.25,caiso.com,false,
2021-02-18 00:00:00,USA,CAISO,US-CAL-CISO,219.71,293.12,51.21,43.40,caiso.com,false,
2021-02-19 00:00:00,USA,CAISO,US-CAL-CISO,209.17,279.49,54.17,45.65,caiso.com,false,
2021-02-20 00:00:00,USA,CAISO,US-CAL-CISO,185.63,250.31,59.31,50.74,caiso.com,false,
2021-02-21 00:00:00,USA,CAISO,US-CAL-CISO,190.19,255.48,59.10,49.10,caiso.com,false,
2021-02-22 00:00:00,USA,CAISO,US-CAL-CISO,214.20,284.98,53.66,43.83,caiso.com,false,
2021-02-23 00:00:00,USA,CAISO,US-CAL-CISO,219.92,294.62,50.38,41.32,caiso.com,false,
2021-02-24 00:00:00,USA,CAISO,US-CAL-CISO,193.74,262.91,55.90,46.99,caiso.com,false,
2021-02-25 00:00:00,USA,CAISO,US-CAL-CISO,183.77,251.24,57.60,48.08,caiso.com,false,
2021-02-26 00:00:00,USA,CAISO,US-CAL-CISO,195.95,266.13,55.06,44.81,caiso.com,false,
2021-02-27 00:00:00,USA,CAISO,US-CAL-CISO,171.78,236.20,60.64,51.91,caiso.com,false,
2021-02-28 00:00:00,USA,CAISO,US-CAL-CISO,188.83,257.53,56.83,47.87,caiso.com,false,
2021-03-01 00:00:00,USA,CAISO,US-CAL-CISO,211.72,285.11,51.80,43.51,caiso.com,false,
2021-03-02 00:00:00,USA,CAISO,US-CAL-CISO,227.78,302.71,48.54,37.44,caiso.com,false,
2021-03-03 00:00:00,USA,CAISO,US-CAL-CISO,232.57,310.35,45.95,35.34,caiso.com,false,
2021-03-04 00:00:00,USA,CAISO,US-CAL-CISO,195.86,263.17,55.64,45.24,caiso.com,false,
2021-03-05 00:00:00,USA,CAISO,US-CAL-CISO,210.26,282.05,51.94,40.78,caiso.com,false,
2021-03-06 00:00:00,USA,CAISO,US-CAL-CISO,207.26,276.41,53.94,43.75,caiso.com,false,
2021-03-07 00:00:00,USA,CAISO,US-CAL-CISO,190.55,256.92,57.19,45.37,caiso.com,false,
2021-03-08 00:00:00,USA,CAISO,US-CAL-CISO,191.85,257.71,56.83,46.90,caiso.com,false,
2021-03-09 00:00:00,USA,CAISO,US-CAL-CISO,188.61,255.11,56.70,47.35,caiso.com,false,
2021-03-10 00:00:00,USA,CAISO,US-CAL-CISO,222.05,295.23,49.43,39.64,caiso.com,false,
2021-03-11 00:00:00,USA,CAISO,US-CAL-CISO,235.58,313.16,45.52,35.89,caiso.com,false,
2021-03-12 00:00:00,USA,CAISO,US-CAL-CISO,232.81,309.19,46.75,37.05,caiso.com,false,
2021-03-13 00:00:00,USA,CAISO,US-CAL-CISO,180.37,244.32,59.29,49.88,caiso.com,false,
2021-03-14 00:00:00,USA,CAISO,US-CAL-CISO,170.20,231.12,62.47,52.29,caiso.com,false,
2021-03-15 00:00:00,USA,CAISO,US-CAL-CISO,184.33,247.78,59.12,49.29,caiso.com,false,
2021-03-16 00:00:00,USA,CAISO,US-CAL-CISO,189.26,255.01,57.27,48.03,caiso.com,false,
2021-03-17 00:00:00,USA,CAISO,US-CAL-CISO,226.63,300.85,49.01,39.79,caiso.com,false,
2021-03-18 00:00:00,USA,CAISO,US-CAL-CISO,236.20,313.37,46.43,37.88,caiso.com,false,
2021-03-19 00:00:00,USA,CAISO,US-CAL-CISO,209.00,279.10,52.77,42.45,caiso.com,false,
2021-03-20 00:00:00,USA,CAISO,US-CAL-CISO,187.52,252.07,58.26,52.52,caiso.com,false,
2021-03-21 00:00:00,USA,CAISO,US-CAL-CISO,216.10,278.44,59.25,53.43,caiso.com,false,
2021-03-22 00:00:00,USA,CAISO,US-CAL-CISO,160.77,220.38,64.14,53.22,caiso.com,false,
2021-03-23 00:00:00,USA,CAISO,US-CAL-CISO,186.51,247.44,60.67,52.61,caiso.com,false,
2021-03-24 00:00:00,USA,CAISO,US-CAL-CISO,176.77,239.38,60.76,50.26,caiso.com,false,
2021-03-25 00:00:00,USA,CAISO,US-CAL-CISO,192.71,255.73,59.42,53.77,caiso.com,false,
2021-03-26 00:00:00,USA,CAISO,US-CAL-CISO,181.69,246.14,59.83,50.43,caiso.com,false,
2021-03-27 00:00:00,USA,CAISO,US-CAL-CISO,181.28,247.64,59.08,48.35,caiso.com,false,
2021-03-28 00:00:00,USA,CAISO,US-CAL-CISO,196.23,265.24,56.90,49.09,caiso.com,false,
2021-03-29 00:00:00,USA,CAISO,US-CAL-CISO,172.55,235.81,61.21,55.60,caiso.com,false,
2021-03-30 00:00:00,USA,CAISO,US-CAL-CISO,150.65,208.17,66.53,54.88,caiso.com,false,
2021-03-31 00:00:00,USA,CAISO,US-CAL-CISO,194.64,264.65,55.20,45.82,caiso.com,false,
2021-04-01 00:00:00,USA,CAISO,US-CAL-CISO,233.89,310.55,47.90,42.57,caiso.com,false,
2021-04-02 00:00:00,USA,CAISO,US-CAL-CISO,186.27,253.53,57.67,48.11,caiso.com,false,
2021-04-03 00:00:00,USA,CAISO,US-CAL-CISO,173.38,238.76,60.02,51.08,caiso.com,false,
2021-04-04 00:00:00,USA,CAISO,US-CAL-CISO,166.16,229.68,61.95,50.90,caiso.com,false,
2021-04-05 00:00:00,USA,CAISO,US-CAL-CISO,153.51,212.43,64.98,55.92,caiso.com,false,
2021-04-06 00:00:00,USA,CAISO,US-CAL-CISO,179.85,246.22,58.15,52.85,caiso.com,false,
2021-04-07 00:00:00,USA,CAISO,US-CAL-CISO,167.68,230.23,61.46,52.18,caiso.com,false,
2021-04-08 00:00:00,USA,CAISO,US-CAL-CISO,158.07,218.16,63.48,54.63,caiso.com,false,
2021-04-09 00:00:00,USA,CAISO,US-CAL-CISO,185.08,247.09,60.57,55.51,caiso.com,false,
2021-04-10 00:00:00,USA,CAISO,US-CAL-CISO,163.04,224.34,62.30,54.05,caiso.com,false,
2021-04-11 00:00:00,USA,CAISO,US-CAL-CISO,164.37,226.86,61.74,50.99,caiso.com,false,
2021-04-12 00:00:00,USA,CAISO,US-CAL-CISO,181.61,248.29,57.20,49.85,caiso.com,false,
2021-04-13 00:00:00,USA,CAISO,US-CAL-CISO,163.87,225.44,61.44,54.55,caiso.com,false,
2021-04-14 00:00:00,USA,CAISO,US-CAL-CISO,172.40,236.52,59.35,52.39,caiso.com,false,
