Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-01 00:00:00,USA,CAISO,US-CAL-CISO,296.10,372.46,42.15,32.27,caiso.com,false,
2024-01-02 00:00:00,USA,CAISO,US-CAL-CISO,262.38,340.47,42.21,33.17,caiso.com,false,
2024-01-03 00:00:00,USA,CAISO,US-CAL-CISO,228.26,298.23,48.65,35.91,caiso.com,false,
2024-01-04 00:00:00,USA,CAISO,US-CAL-CISO,201.75,267.67,54.35,42.05,caiso.com,false,
2024-01-05 00:00:00,USA,CAISO,US-CAL-CISO,224.17,292.39,50.69,37.48,caiso.com,false,
2024-01-06 00:00:00,USA,CAISO,US-CAL-CISO,223.40,291.56,51.10,37.41,caiso.com,false,
2024-01-07 00:00:00,USA,CAISO,US-CAL-CISO,191.55,253.96,57.88,44.97,caiso.com,false,
2024-01-08 00:00:00,USA,CAISO,US-CAL-CISO,224.88,294.87,48.89,38.35,caiso.com,false,
2024-01-09 00:00:00,USA,CAISO,US-CAL-CISO,230.84,301.96,47.72,36.33,caiso.com,false,
2024-01-10 00:00:00,USA,CAISO,US-CAL-CISO,205.91,271.08,53.75,42.12,caiso.com,false,
2024-01-11 00:00:00,USA,CAISO,US-CAL-CISO,210.18,275.98,52.74,41.45,caiso.com,false,
2024-01-12 00:00:00,USA,CAISO,US-CAL-CISO,243.17,316.64,45.02,37.21,caiso.com,false,
2024-01-13 00:00:00,USA,CAISO,US-CAL-CISO,226.81,297.51,47.75,35.50,caiso.com,false,
2024-01-14 00:00:00,USA,CAISO,US-CAL-CISO,214.46,281.47,51.71,39.63,caiso.com,false,
2024-01-15 00:00:00,USA,CAISO,US-CAL-CISO,235.61,307.95,46.46,34.48,caiso.com,false,
2024-01-16 00:00:00,USA,CAISO,US-CAL-CISO,256.00,333.96,41.13,29.85,caiso.com,false,
2024-01-17 00:00:00,USA,CAISO,US-CAL-CISO,272.64,345.61,43.58,35.68,caiso.com,false,
2024-01-18 00:00:00,USA,CAISO,US-CAL-CISO,237.44,310.21,46.11,34.13,caiso.com,false,
