Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-01 00:00:00,USA,CAISO,US-CAL-CISO,241.97,308.11,51.94,42.92,caiso.com,false,
2022-01-01 01:00:00,USA,CAISO,US-CAL-CISO,256.41,324.09,49.24,40.96,caiso.com,false,
2022-01-01 02:00:00,USA,CAISO,US-CAL-CISO,260.32,329.04,48.32,40.06,caiso.com,false,
2022-01-01 03:00:00,USA,CAISO,US-CAL-CISO,264.79,333.97,47.73,39.3,caiso.com,false,
2022-01-01 04:00:00,USA,CAISO,US-CAL-CISO,271.34,341.9,46.38,37.7,caiso.com,false,
2022-01-01 05:00:00,USA,CAISO,US-CAL-CISO,270.89,342.0,46.19,37.23,caiso.com,false,
2022-01-01 06:00:00,USA,CAISO,US-CAL-CISO,265.61,335.23,47.84,38.49,caiso.com,false,
2022-01-01 07:00:00,USA,CAISO,US-CAL-CISO,264.1,333.36,48.37,38.69,caiso.com,false,
2022-01-01 08:00:00,USA,CAISO,US-CAL-CISO,258.45,324.09,51.33,41.35,caiso.com,false,
2022-01-01 09:00:00,USA,CAISO,US-CAL-CISO,257.27,322.23,52.08,41.75,caiso.com,false,
2022-01-01 10:00:00,USA,CAISO,US-CAL-CISO,267.5,334.77,49.85,39.37,caiso.com,false,
2022-01-01 11:00:00,USA,CAISO,US-CAL-CISO,274.27,342.55,48.79,38.11,caiso.com,false,
2022-01-01 12:00:00,USA,CAISO,US-CAL-CISO,279.62,349.14,47.66,36.98,caiso.com,false,
2022-01-01 13:00:00,USA,CAISO,US-CAL-CISO,283.85,353.86,47.02,36.43,caiso.com,false,
2022-01-01 14:00:00,USA,CAISO,US-CAL-CISO,280.17,351.47,46.39,36.0,caiso.com,false,
2022-01-01 15:00:00,USA,CAISO,US-CAL-CISO,260.83,328.28,50.83,40.73,caiso.com,false,
2022-01-01 16:00:00,USA,CAISO,US-CAL-CISO,180.53,235.31,66.47,56.96,caiso.com,false,
2022-01-01 17:00:00,USA,CAISO,US-CAL-CISO,146.85,196.55,72.94,63.62,caiso.com,false,
2022-01-01 18:00:00,USA,CAISO,US-CAL-CISO,140.17,189.72,73.66,64.21,caiso.com,false,
2022-01-01 19:00:00,USA,CAISO,US-CAL-CISO,129.14,177.15,75.9,66.03,caiso.com,false,
2022-01-01 20:00:00,USA,CAISO,US-CAL-CISO,130.48,178.81,75.56,65.71,caiso.com,false,
2022-01-01 21:00:00,USA,CAISO,US-CAL-CISO,135.84,184.9,74.65,64.81,caiso.com,false,
2022-01-01 22:00:00,USA,CAISO,US-CAL-CISO,150.9,203.96,70.45,60.86,caiso.com,false,
2022-01-01 23:00:00,USA,CAISO,US-CAL-CISO,176.62,238.78,61.94,52.15,caiso.com,false,
2022-01-02 00:00:00,USA,CAISO,US-CAL-CISO,236.45,307.74,49.83,40.1,caiso.com,false,
2022-01-02 01:00:00,USA,CAISO,US-CAL-CISO,242.03,313.65,48.15,35.23,caiso.com,false,
2022-01-02 02:00:00,USA,CAISO,US-CAL-CISO,244.88,317.46,47.32,34.24,caiso.com,false,
2022-01-02 03:00:00,USA,CAISO,US-CAL-CISO,243.33,315.93,47.63,34.38,caiso.com,false,
2022-01-02 04:00:00,USA,CAISO,US-CAL-CISO,244.97,320.26,46.06,32.3,caiso.com,false,
2022-01-02 05:00:00,USA,CAISO,US-CAL-CISO,251.27,329.4,43.85,29.79,caiso.com,false,
2022-01-02 06:00:00,USA,CAISO,US-CAL-CISO,252.82,332.57,42.78,28.38,caiso.com,false,
2022-01-02 07:00:00,USA,CAISO,US-CAL-CISO,251.16,330.7,43.17,28.08,caiso.com,false,
2022-01-02 08:00:00,USA,CAISO,US-CAL-CISO,246.1,324.21,44.72,29.07,caiso.com,false,
2022-01-02 09:00:00,USA,CAISO,US-CAL-CISO,240.2,316.49,46.58,30.3,caiso.com,false,
2022-01-02 10:00:00,USA,CAISO,US-CAL-CISO,244.66,321.15,46.01,29.37,caiso.com,false,
2022-01-02 11:00:00,USA,CAISO,US-CAL-CISO,246.69,323.21,45.7,29.25,caiso.com,false,
2022-01-02 12:00:00,USA,CAISO,US-CAL-CISO,242.76,318.69,46.34,30.2,caiso.com,false,
2022-01-02 13:00:00,USA,CAISO,US-CAL-CISO,241.39,316.69,46.8,31.23,caiso.com,false,
2022-01-02 14:00:00,USA,CAISO,US-CAL-CISO,240.45,315.62,46.81,32.02,caiso.com,false,
2022-01-02 15:00:00,USA,CAISO,US-CAL-CISO,226.08,297.96,50.38,35.97,caiso.com,false,
2022-01-02 16:00:00,USA,CAISO,US-CAL-CISO,163.01,221.56,65.41,51.62,caiso.com,false,
2022-01-02 17:00:00,USA,CAISO,US-CAL-CISO,136.76,189.91,71.5,57.63,caiso.com,false,
2022-01-02 18:00:00,USA,CAISO,US-CAL-CISO,128.86,180.81,73.24,58.81,caiso.com,false,
2022-01-02 19:00:00,USA,CAISO,US-CAL-CISO,127.67,179.27,73.71,58.67,caiso.com,false,
2022-01-02 20:00:00,USA,CAISO,US-CAL-CISO,128.95,180.82,73.52,58.18,caiso.com,false,
2022-01-02 21:00:00,USA,CAISO,US-CAL-CISO,131.4,183.82,72.98,57.49,caiso.com,false,
2022-01-02 22:00:00,USA,CAISO,US-CAL-CISO,134.72,188.28,71.92,56.84,caiso.com,false,
2022-01-02 23:00:00,USA,CAISO,US-CAL-CISO,152.75,209.73,67.76,52.82,caiso.com,false,
2022-01-03 00:00:00,USA,CAISO,US-CAL-CISO,211.16,278.48,54.81,40.48,caiso.com,false,
2022-01-03 01:00:00,USA,CAISO,US-CAL-CISO,240.78,314.45,47.26,34.39,caiso.com,false,
2022-01-03 02:00:00,USA,CAISO,US-CAL-CISO,243.23,317.93,46.34,33.59,caiso.com,false,
2022-01-03 03:00:00,USA,CAISO,US-CAL-CISO,247.44,323.48,45.04,32.19,caiso.com,false,
2022-01-03 04:00:00,USA,CAISO,US-CAL-CISO,249.03,326.13,44.34,31.03,caiso.com,false,
2022-01-03 05:00:00,USA,CAISO,US-CAL-CISO,251.92,330.54,43.22,29.51,caiso.com,false,
2022-01-03 06:00:00,USA,CAISO,US-CAL-CISO,252.63,332.04,42.75,28.44,caiso.com,false,
2022-01-03 07:00:00,USA,CAISO,US-CAL-CISO,254.23,333.38,42.95,27.82,caiso.com,false,
2022-01-03 08:00:00,USA,CAISO,US-CAL-CISO,253.95,332.66,43.38,27.61,caiso.com,false,
2022-01-03 09:00:00,USA,CAISO,US-CAL-CISO,249.75,327.42,44.49,28.39,caiso.com,false,
2022-01-03 10:00:00,USA,CAISO,US-CAL-CISO,250.15,328.0,44.41,28.3,caiso.com,false,
2022-01-03 11:00:00,USA,CAISO,US-CAL-CISO,249.5,327.6,44.24,28.53,caiso.com,false,
2022-01-03 12:00:00,USA,CAISO,US-CAL-CISO,247.33,325.82,44.1,28.97,caiso.com,false,
2022-01-03 13:00:00,USA,CAISO,US-CAL-CISO,251.62,331.54,42.52,28.66,caiso.com,false,
2022-01-03 14:00:00,USA,CAISO,US-CAL-CISO,258.37,338.75,41.24,28.5,caiso.com,false,
2022-01-03 15:00:00,USA,CAISO,US-CAL-CISO,243.87,320.26,45.2,33.07,caiso.com,false,
2022-01-03 16:00:00,USA,CAISO,US-CAL-CISO,185.87,250.68,58.59,47.08,caiso.com,false,
2022-01-03 17:00:00,USA,CAISO,US-CAL-CISO,149.58,205.92,67.73,56.09,caiso.com,false,
2022-01-03 18:00:00,USA,CAISO,US-CAL-CISO,145.47,200.66,68.94,56.98,caiso.com,false,
2022-01-03 19:00:00,USA,CAISO,US-CAL-CISO,139.83,194.45,70.0,57.69,caiso.com,false,
2022-01-03 20:00:00,USA,CAISO,US-CAL-CISO,145.56,201.11,68.56,56.32,caiso.com,false,
2022-01-03 21:00:00,USA,CAISO,US-CAL-CISO,149.42,205.16,67.77,55.43,caiso.com,false,
2022-01-03 22:00:00,USA,CAISO,US-CAL-CISO,154.05,210.81,66.63,54.25,caiso.com,false,
2022-01-03 23:00:00,USA,CAISO,US-CAL-CISO,187.64,250.19,59.43,46.94,caiso.com,false,
2022-01-04 00:00:00,USA,CAISO,US-CAL-CISO,234.81,306.76,48.29,36.37,caiso.com,false,
2022-01-04 01:00:00,USA,CAISO,US-CAL-CISO,244.47,316.61,46.77,35.65,caiso.com,false,
2022-01-04 02:00:00,USA,CAISO,US-CAL-CISO,242.58,314.88,46.85,35.87,caiso.com,false,
2022-01-04 03:00:00,USA,CAISO,US-CAL-CISO,243.79,316.08,46.78,35.56,caiso.com,false,
2022-01-04 04:00:00,USA,CAISO,US-CAL-CISO,243.31,316.39,46.4,34.77,caiso.com,false,
2022-01-04 05:00:00,USA,CAISO,US-CAL-CISO,239.67,312.54,46.99,34.92,caiso.com,false,
2022-01-04 06:00:00,USA,CAISO,US-CAL-CISO,229.26,298.89,50.23,37.15,caiso.com,false,
2022-01-04 07:00:00,USA,CAISO,US-CAL-CISO,228.03,296.56,51.33,37.26,caiso.com,false,
2022-01-04 08:00:00,USA,CAISO,US-CAL-CISO,223.6,291.25,52.38,37.84,caiso.com,false,
2022-01-04 09:00:00,USA,CAISO,US-CAL-CISO,220.64,287.48,53.2,38.4,caiso.com,false,
2022-01-04 10:00:00,USA,CAISO,US-CAL-CISO,228.24,297.02,51.33,36.72,caiso.com,false,
2022-01-04 11:00:00,USA,CAISO,US-CAL-CISO,229.64,299.37,50.62,36.05,caiso.com,false,
2022-01-04 12:00:00,USA,CAISO,US-CAL-CISO,230.56,301.84,49.53,35.63,caiso.com,false,
2022-01-04 13:00:00,USA,CAISO,US-CAL-CISO,236.44,310.87,46.88,33.98,caiso.com,false,
2022-01-04 14:00:00,USA,CAISO,US-CAL-CISO,241.73,316.27,46.16,34.16,caiso.com,false,
2022-01-04 15:00:00,USA,CAISO,US-CAL-CISO,229.52,300.73,49.27,37.16,caiso.com,false,
2022-01-04 16:00:00,USA,CAISO,US-CAL-CISO,174.11,235.06,61.4,49.9,caiso.com,false,
2022-01-04 17:00:00,USA,CAISO,US-CAL-CISO,134.13,186.39,70.77,59.56,caiso.com,false,
2022-01-04 18:00:00,USA,CAISO,US-CAL-CISO,123.14,173.44,73.12,61.63,caiso.com,false,
2022-01-04 19:00:00,USA,CAISO,US-CAL-CISO,118.66,168.22,74.25,62.34,caiso.com,false,
2022-01-04 20:00:00,USA,CAISO,US-CAL-CISO,118.24,168.24,74.16,62.06,caiso.com,false,
2022-01-04 21:00:00,USA,CAISO,US-CAL-CISO,117.82,168.12,74.05,61.86,caiso.com,false,
2022-01-04 22:00:00,USA,CAISO,US-CAL-CISO,124.66,176.87,72.24,60.19,caiso.com,false,
2022-01-04 23:00:00,USA,CAISO,US-CAL-CISO,158.05,216.6,64.89,52.97,caiso.com,false,
2022-01-05 00:00:00,USA,CAISO,US-CAL-CISO,232.01,304.98,48.06,36.05,caiso.com,false,
2022-01-05 01:00:00,USA,CAISO,US-CAL-CISO,253.11,327.97,44.33,33.09,caiso.com,false,
2022-01-05 02:00:00,USA,CAISO,US-CAL-CISO,249.35,323.82,44.84,33.82,caiso.com,false,
2022-01-05 03:00:00,USA,CAISO,US-CAL-CISO,247.18,320.63,45.75,34.36,caiso.com,false,
2022-01-05 04:00:00,USA,CAISO,US-CAL-CISO,242.56,315.85,46.34,34.58,caiso.com,false,
2022-01-05 05:00:00,USA,CAISO,US-CAL-CISO,244.01,318.45,45.74,33.3,caiso.com,false,
2022-01-05 06:00:00,USA,CAISO,US-CAL-CISO,247.2,321.53,45.89,32.68,caiso.com,false,
2022-01-05 07:00:00,USA,CAISO,US-CAL-CISO,247.92,322.72,45.92,31.77,caiso.com,false,
2022-01-05 08:00:00,USA,CAISO,US-CAL-CISO,242.24,315.56,47.57,32.78,caiso.com,false,
2022-01-05 09:00:00,USA,CAISO,US-CAL-CISO,229.16,299.29,50.71,35.56,caiso.com,false,
2022-01-05 10:00:00,USA,CAISO,US-CAL-CISO,223.94,294.51,51.01,35.72,caiso.com,false,
2022-01-05 11:00:00,USA,CAISO,US-CAL-CISO,230.83,304.35,48.57,33.55,caiso.com,false,
2022-01-05 12:00:00,USA,CAISO,US-CAL-CISO,225.34,297.59,49.77,35.32,caiso.com,false,
2022-01-05 13:00:00,USA,CAISO,US-CAL-CISO,228.69,301.7,48.79,35.03,caiso.com,false,
2022-01-05 14:00:00,USA,CAISO,US-CAL-CISO,246.99,324.12,44.17,31.55,caiso.com,false,
2022-01-05 15:00:00,USA,CAISO,US-CAL-CISO,241.33,316.51,45.85,33.97,caiso.com,false,
2022-01-05 16:00:00,USA,CAISO,US-CAL-CISO,191.95,258.51,56.51,45.17,caiso.com,false,
2022-01-05 17:00:00,USA,CAISO,US-CAL-CISO,163.03,223.79,63.08,51.98,caiso.com,false,
2022-01-05 18:00:00,USA,CAISO,US-CAL-CISO,152.6,211.29,65.47,54.2,caiso.com,false,
2022-01-05 19:00:00,USA,CAISO,US-CAL-CISO,147.39,205.48,66.49,54.92,caiso.com,false,
2022-01-05 20:00:00,USA,CAISO,US-CAL-CISO,143.92,201.36,67.37,55.57,caiso.com,false,
2022-01-05 21:00:00,USA,CAISO,US-CAL-CISO,141.36,198.71,67.76,56.16,caiso.com,false,
2022-01-05 22:00:00,USA,CAISO,US-CAL-CISO,146.47,204.9,66.59,55.03,caiso.com,false,
2022-01-05 23:00:00,USA,CAISO,US-CAL-CISO,183.9,248.75,58.63,46.66,caiso.com,false,
2022-01-06 00:00:00,USA,CAISO,US-CAL-CISO,252.95,330.82,43.04,31.11,caiso.com,false,
2022-01-06 01:00:00,USA,CAISO,US-CAL-CISO,265.84,344.73,40.65,29.35,caiso.com,false,
2022-01-06 02:00:00,USA,CAISO,US-CAL-CISO,271.64,350.84,40.05,28.61,caiso.com,false,
2022-01-06 03:00:00,USA,CAISO,US-CAL-CISO,276.23,357.11,38.75,27.01,caiso.com,false,
2022-01-06 04:00:00,USA,CAISO,US-CAL-CISO,278.29,360.71,37.77,25.6,caiso.com,false,
2022-01-06 05:00:00,USA,CAISO,US-CAL-CISO,275.39,356.97,38.65,25.89,caiso.com,false,
2022-01-06 06:00:00,USA,CAISO,US-CAL-CISO,265.29,344.93,41.22,27.42,caiso.com,false,
2022-01-06 07:00:00,USA,CAISO,US-CAL-CISO,264.39,344.35,41.3,26.81,caiso.com,false,
2022-01-06 08:00:00,USA,CAISO,US-CAL-CISO,253.85,330.37,44.78,29.54,caiso.com,false,
2022-01-06 09:00:00,USA,CAISO,US-CAL-CISO,251.45,326.87,45.84,30.32,caiso.com,false,
2022-01-06 10:00:00,USA,CAISO,US-CAL-CISO,252.66,328.81,45.43,29.7,caiso.com,false,
2022-01-06 11:00:00,USA,CAISO,US-CAL-CISO,248.66,323.86,46.3,30.69,caiso.com,false,
2022-01-06 12:00:00,USA,CAISO,US-CAL-CISO,249.32,326.19,45.12,30.2,caiso.com,false,
2022-01-06 13:00:00,USA,CAISO,US-CAL-CISO,255.16,334.64,42.66,28.8,caiso.com,false,
2022-01-06 14:00:00,USA,CAISO,US-CAL-CISO,260.59,341.15,41.09,28.16,caiso.com,false,
